id,Primary_sampling_unit,Sample strata for sampling error,Country,State,Type_Resident,A_decide_health,A_decide_largepurchase,A_decide_visit,R_edu_level,R_wealth_index,R_read_news,R_listen_radio,R_watch_tv,V_hit_go_out,V_hit_ neglects,V_hit_argues,V_hit_refuses,V_hit_burns,A_decide_contra,V_heard_AIDS,weight,stratum,Prin1,Agency_index,Noweight_Agency_index,NW_Agency_index_scale
91710448602,17144,17123,India,Uttar Pradesh,Rural,,,,2,2,2,0,0,,,,,,0,,0.437253,Uttar Pradesh_Rural,,,-1.017201462,63.585242604
91710452907,17145,17122,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,,,0.422997,Uttar Pradesh_Rural,,,-1.061140402,63.465529844
91720015602,17201,1721,India,Uttar Pradesh,Urban,,,,1,2,0,1,2,,,,,,,,1.051841,Uttar Pradesh_Urban,,,-0.133302093,65.993448899
91720021701,17202,17221,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,1.412715,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91720024706,17202,17221,India,Uttar Pradesh,Rural,,,,0,5,0,0,2,,,,,,,,1.412715,Uttar Pradesh_Rural,,,-0.852237667,64.034690655
91720025004,17202,17221,India,Uttar Pradesh,Rural,,,,3,4,0,0,1,,,,,,0,,1.412715,Uttar Pradesh_Rural,,,-0.091135036,66.108334115
91720035402,17203,17222,India,Uttar Pradesh,Rural,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1.085547,Uttar Pradesh_Rural,-2.645201747,23.36468296,-13.30383671,30.109992597
91720045503,17204,1721,India,Uttar Pradesh,Urban,,,,3,3,0,0,0,0,0,1,1,1,,1,1.6383,Uttar Pradesh_Urban,,,-5.074187925,52.531879877
91720046004,17204,1721,India,Uttar Pradesh,Urban,,,,3,5,1,0,2,,,,,,0,,1.6383,Uttar Pradesh_Urban,,,3.2103341324,75.103270772
91720054002,17205,17222,India,Uttar Pradesh,Rural,,,,0,1,0,1,1,,,,,,0,,1.145488,Uttar Pradesh_Rural,,,-3.334490244,57.271730422
91720056206,17205,17222,India,Uttar Pradesh,Rural,1,3,1,0,4,0,0,0,1,1,1,1,1,1,1,1.145488,Uttar Pradesh_Rural,-0.842543381,57.807102313,-2.22711393,60.288805334
91720056903,17205,17222,India,Uttar Pradesh,Rural,3,3,3,2,1,0,0,0,1,1,1,1,1,,1,1.145488,Uttar Pradesh_Rural,,,-0.611200787,64.691401761
91720062403,17206,17221,India,Uttar Pradesh,Rural,,,,2,1,0,0,1,,,,,,,,1.30706,Uttar Pradesh_Rural,,,-2.997279077,58.190470817
91720079802,17207,17221,India,Uttar Pradesh,Rural,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1.314679,Uttar Pradesh_Rural,-1.09784086,52.929271325,-10.91695835,36.613103358
91720094307,17209,17222,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,,,1.142646,Uttar Pradesh_Rural,,,-3.473385668,56.89330631
91720099503,17209,17222,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,1.142646,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91720104702,17210,17221,India,Uttar Pradesh,Rural,,,,0,2,0,0,0,,,,,,,,1.773903,Uttar Pradesh_Rural,,,-5.454531059,51.495625341
91720119801,17211,17222,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,1.274167,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91720126502,17212,17222,India,Uttar Pradesh,Rural,,,,2,3,0,1,0,,,,,,1,,1.178216,Uttar Pradesh_Rural,,,2.8175769922,74.033193962
91720130302,17213,17222,India,Uttar Pradesh,Rural,,,,3,2,2,0,2,,,,,,0,,1.099883,Uttar Pradesh_Rural,,,2.3856164999,72.856306622
91720153102,17215,17222,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,1.16895,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91720155303,17215,17222,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,0,,1.16895,Uttar Pradesh_Rural,,,-4.477878491,54.156540084
91720168404,17216,1721,India,Uttar Pradesh,Urban,,,,3,5,1,2,2,,,,,,0,,1.466528,Uttar Pradesh_Urban,,,7.0471561425,85.556789851
91720182802,17218,17223,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,0,,1.151471,Uttar Pradesh_Rural,,,-4.477878491,54.156540084
91720184002,17218,17223,India,Uttar Pradesh,Rural,,,,0,2,0,0,0,,,,,,0,,1.151471,Uttar Pradesh_Rural,,,-5.72900784,50.747806376
91720194402,17219,17223,India,Uttar Pradesh,Rural,,,,2,4,0,0,2,,,,,,,,1.192521,Uttar Pradesh_Rural,,,0.398891682,67.443424363
91720199304,17219,17223,India,Uttar Pradesh,Rural,,,,3,5,2,0,2,,,,,,,,1.192521,Uttar Pradesh_Rural,,,4.8501414069,79.570967367
91720208803,17220,17223,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,1.177641,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91720209401,17220,17223,India,Uttar Pradesh,Rural,,,,1,1,0,1,1,,,,,,0,,1.177641,Uttar Pradesh_Rural,,,-2.343917549,59.970570907
91720214208,17221,1721,India,Uttar Pradesh,Urban,,,,3,5,1,0,2,,,,,,1,,1.275845,Uttar Pradesh_Urban,,,7.1273465265,85.77527059
91720224602,17222,17221,India,Uttar Pradesh,Rural,,,,0,1,0,2,2,,,,,,0,,1.895723,Uttar Pradesh_Rural,,,-0.209956606,65.784601729
91720231703,17223,17222,India,Uttar Pradesh,Rural,,,,2,1,0,0,2,,,,,,,,1.199425,Uttar Pradesh_Rural,,,-1.791156444,61.476582584
91720240604,17224,17223,India,Uttar Pradesh,Rural,,,,2,3,0,0,0,,,,,,,,1.136451,Uttar Pradesh_Rural,,,-2.743369626,58.882253569
91720255004,17225,17223,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,,,1.128882,Uttar Pradesh_Rural,,,-1.061140402,63.465529844
91720261303,17226,1721,India,Uttar Pradesh,Urban,,,,2,2,1,0,0,,,,,,,,1.196104,Uttar Pradesh_Urban,,,-2.108055174,60.613183939
91720269802,17226,1721,India,Uttar Pradesh,Urban,,,,2,1,0,0,0,,,,,,1,,1.196104,Uttar Pradesh_Urban,,,-0.560866097,64.828539903
91720271104,17227,17223,India,Uttar Pradesh,Rural,,,,2,4,0,0,2,,,,,,0,,1.120707,Uttar Pradesh_Rural,,,0.1244149011,66.695605398
91720271106,17227,17223,India,Uttar Pradesh,Rural,,,,3,4,0,0,2,,,,,,0,,1.120707,Uttar Pradesh_Rural,,,1.1149875967,69.394445882
91720281602,17228,17223,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,1.157422,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91720298101,17229,17222,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,0,,1.139801,Uttar Pradesh_Rural,,,-3.747862449,56.145487344
91720303103,17230,17222,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,1.159629,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91720306703,17230,17222,India,Uttar Pradesh,Rural,,,,3,2,1,1,2,0,0,0,0,0,,1,1.159629,Uttar Pradesh_Rural,,,-9.956891348,39.228830305
91720312603,17231,17221,India,Uttar Pradesh,Rural,,,,1,4,0,0,0,,,,,,,,1.191731,Uttar Pradesh_Rural,,,-3.003926279,58.172360345
91720316102,17231,17221,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,1,,1.191731,Uttar Pradesh_Rural,,,-0.560866097,64.828539903
91720316602,17231,17221,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,1.191731,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91720317801,17231,17221,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,1,,1.191731,Uttar Pradesh_Rural,,,-2.542011488,59.430858934
91720325508,17232,17221,India,Uttar Pradesh,Rural,,,,3,4,2,0,1,,,,,,0,,1.527039,Uttar Pradesh_Rural,,,2.639525951,73.548089375
91720336503,17233,17221,India,Uttar Pradesh,Rural,,,,3,4,1,0,1,,,,,,0,,1.59902,Uttar Pradesh_Rural,,,1.2741954573,69.828211745
91720348003,17234,17221,India,Uttar Pradesh,Rural,,,,1,3,0,0,0,,,,,,,,1.3459,Uttar Pradesh_Rural,,,-3.733942322,56.183413085
91720373104,17237,17223,India,Uttar Pradesh,Rural,,,,2,3,2,0,2,,,,,,,,1.110114,Uttar Pradesh_Rural,,,2.3995366273,72.894232363
91720379304,17237,17223,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,1,,1.110114,Uttar Pradesh_Rural,,,-1.551438792,62.129699418
91720396902,17239,17221,India,Uttar Pradesh,Rural,,,,0,1,0,1,1,,,,,,0,,1.058617,Uttar Pradesh_Rural,,,-3.334490244,57.271730422
91720400403,17240,17223,India,Uttar Pradesh,Rural,,,,2,3,0,0,0,,,,,,,,1.261747,Uttar Pradesh_Rural,,,-2.743369626,58.882253569
91720404109,17240,17223,India,Uttar Pradesh,Rural,,,,3,2,0,0,2,,,,,,0,,1.261747,Uttar Pradesh_Rural,,,-0.345044487,65.416551363
91720420402,17242,17223,India,Uttar Pradesh,Rural,,,,1,1,2,1,0,,,,,,,,1.150168,Uttar Pradesh_Rural,,,-0.544902413,64.872033364
91720421601,17242,17223,India,Uttar Pradesh,Rural,,,,0,3,0,0,0,,,,,,0,,1.150168,Uttar Pradesh_Rural,,,-4.998991798,52.736753635
91720428801,17242,17223,India,Uttar Pradesh,Rural,,,,0,3,0,1,1,,,,,,,,1.150168,Uttar Pradesh_Rural,,,-1.599981379,61.997443907
91720431302,17243,17221,India,Uttar Pradesh,Rural,,,,2,1,0,2,0,,,,,,0,,1.342227,Uttar Pradesh_Rural,,,-0.641056481,64.610059163
91720436203,17243,17221,India,Uttar Pradesh,Rural,,,,3,3,2,1,2,,,,,,,,1.342227,Uttar Pradesh_Rural,,,5.3085203279,80.819832387
91720454502,17245,17222,India,Uttar Pradesh,Rural,,,,1,1,0,1,1,,,,,,1,,1.106686,Uttar Pradesh_Rural,,,1.5730948456,70.642570725
91730021504,17302,17321,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,,,1.289097,Uttar Pradesh_Rural,,,-3.473385668,56.89330631
91730069502,17306,17321,India,Uttar Pradesh,Rural,,,,3,3,0,0,2,,,,,,0,,1.376951,Uttar Pradesh_Rural,,,0.3849715546,67.405498622
91730073002,17307,17321,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,1.340642,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91730097504,17309,17322,India,Uttar Pradesh,Rural,,,,2,1,0,0,2,,,,,,,,1.457583,Uttar Pradesh_Rural,,,-1.791156444,61.476582584
91730105304,17310,17321,India,Uttar Pradesh,Rural,,,,2,2,0,0,1,,,,,,,,1.588334,Uttar Pradesh_Rural,,,-2.267263035,60.179418077
91730109702,17310,17321,India,Uttar Pradesh,Rural,,,,2,5,0,0,2,,,,,,,,1.588334,Uttar Pradesh_Rural,,,1.1289077241,69.432371623
91730110705,17311,17322,India,Uttar Pradesh,Rural,,,,2,2,0,0,1,,,,,,,,1.693629,Uttar Pradesh_Rural,,,-2.267263035,60.179418077
91730119802,17311,17322,India,Uttar Pradesh,Rural,,,,2,4,0,0,2,,,,,,0,,1.693629,Uttar Pradesh_Rural,,,0.1244149011,66.695605398
91730137505,17313,17322,India,Uttar Pradesh,Rural,,,,3,3,0,0,2,,,,,,,,1.678729,Uttar Pradesh_Rural,,,0.6594483355,68.153317588
91730144502,17314,17321,India,Uttar Pradesh,Rural,3,3,3,0,2,0,0,0,1,1,1,1,1,0,0,1.678171,Uttar Pradesh_Rural,-0.3256768,67.682592783,-5.277517941,51.97790208
91730149301,17314,17321,India,Uttar Pradesh,Rural,3,3,3,2,3,0,0,0,1,1,1,1,1,1,1,1.678171,Uttar Pradesh_Rural,-0.076782161,72.438088178,4.4913669107,78.593477134
91730154104,17315,17322,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,1.65371,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91730155306,17315,17322,India,Uttar Pradesh,Rural,,,,2,3,0,0,1,1,1,1,1,1,,1,1.65371,Uttar Pradesh_Rural,,,0.7121505787,68.296906189
91730158002,17315,17322,India,Uttar Pradesh,Rural,3,3,3,2,3,1,0,2,1,1,1,1,1,0,0,1.65371,Uttar Pradesh_Rural,0.4876122901,83.221667988,1.2112192516,69.656631472
91730173104,17317,17322,India,Uttar Pradesh,Rural,3,3,3,3,2,1,0,2,1,1,1,1,1,,1,1.638014,Uttar Pradesh_Rural,,,4.8869637106,79.671290669
91730176502,17317,17322,India,Uttar Pradesh,Rural,,,,0,3,0,0,2,,,,,,0,,1.638014,Uttar Pradesh_Rural,,,-2.586746532,59.30897717
91730199007,17319,17323,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,1.855402,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91730203902,17320,17323,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,0,0,0,1,1,,1,1.76388,Uttar Pradesh_Rural,,,-11.30194539,35.564196375
91730207301,17320,17323,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,1.76388,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91730208706,17320,17323,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,1.76388,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91730212402,17321,17323,India,Uttar Pradesh,Rural,3,3,3,0,3,0,0,0,1,0,1,1,1,1,1,1.628435,Uttar Pradesh_Rural,-0.866296196,57.353270112,-0.233004036,65.72180842
91730213802,17321,17323,India,Uttar Pradesh,Rural,,,,2,1,0,0,1,1,1,1,0,1,,1,1.628435,Uttar Pradesh_Rural,,,-4.333647912,54.549499963
91730230106,17323,17322,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,,,1.429064,Uttar Pradesh_Rural,,,-1.061140402,63.465529844
91730230304,17323,17322,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,,,1.429064,Uttar Pradesh_Rural,,,-1.061140402,63.465529844
91730253302,17325,17322,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,1,,1.596731,Uttar Pradesh_Rural,,,-2.542011488,59.430858934
91730257901,17325,17322,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,1.596731,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91730275203,17327,17323,India,Uttar Pradesh,Rural,,,,3,4,1,0,1,,,,,,,,1.63308,Uttar Pradesh_Rural,,,1.5486722382,70.57603071
91730285403,17328,17323,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,,,1.790679,Uttar Pradesh_Rural,,,-3.473385668,56.89330631
91730313704,17331,17321,India,Uttar Pradesh,Rural,,,,1,2,0,0,2,,,,,,0,,1.391628,Uttar Pradesh_Rural,,,-2.326189879,60.018870394
91730313902,17331,17321,India,Uttar Pradesh,Rural,,,,3,3,0,0,1,,,,,,,,1.391628,Uttar Pradesh_Rural,,,-0.546674297,64.867205821
91730319804,17331,17321,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,1.391628,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91730323108,17332,17321,India,Uttar Pradesh,Rural,,,,2,3,0,0,1,,,,,,,,2.002838,Uttar Pradesh_Rural,,,-1.537246993,62.168365336
91730325308,17332,17321,India,Uttar Pradesh,Rural,,,,3,3,0,0,2,,,,,,,,2.002838,Uttar Pradesh_Rural,,,0.6594483355,68.153317588
91730337004,17333,17321,India,Uttar Pradesh,Rural,,,,2,4,0,0,0,,,,,,0,,1.40218,Uttar Pradesh_Rural,,,-2.287830365,60.123381864
91730337904,17333,17321,India,Uttar Pradesh,Rural,,,,2,3,0,1,2,,,,,,0,,1.40218,Uttar Pradesh_Rural,,,1.3128098641,69.933417678
91730341404,17334,17321,India,Uttar Pradesh,Rural,,,,3,5,1,0,1,1,1,1,1,1,,1,1.312785,Uttar Pradesh_Rural,,,4.528085852,78.693518823
91730366002,17336,17323,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,0,,1.628935,Uttar Pradesh_Rural,,,-1.335617183,62.717710878
91730381405,17338,17323,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,1.767315,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91730402002,17340,17323,India,Uttar Pradesh,Rural,,,,3,4,1,0,2,,,,,,,,1.628515,Uttar Pradesh_Rural,,,2.7547948712,73.862142477
91730403102,17340,17323,India,Uttar Pradesh,Rural,,,,2,3,0,0,0,,,,,,,,1.628515,Uttar Pradesh_Rural,,,-2.743369626,58.882253569
91730417002,17341,17322,India,Uttar Pradesh,Rural,,,,1,2,0,2,0,,,,,,0,,1.724923,Uttar Pradesh_Rural,,,-0.901613134,63.900165939
91730430303,17343,17321,India,Uttar Pradesh,Rural,3,1,1,3,2,0,0,0,1,1,1,1,1,,1,1.450615,Uttar Pradesh_Rural,,,-4.191392286,54.93707903
91730430708,17343,17321,India,Uttar Pradesh,Rural,,,,3,5,1,0,2,,,,,,0,,1.450615,Uttar Pradesh_Rural,,,3.2103341324,75.103270772
91730437201,17343,17321,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,1.450615,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91730447005,17344,17323,India,Uttar Pradesh,Rural,3,3,3,2,3,0,1,0,1,1,1,1,1,0,1,1.903123,Uttar Pradesh_Rural,0.3122681179,79.871461634,2.4927655216,73.148236855
91730448103,17344,17323,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,,,1.903123,Uttar Pradesh_Rural,,,-3.473385668,56.89330631
91730449902,17344,17323,India,Uttar Pradesh,Rural,,,,0,5,0,0,2,,,,,,1,,1.903123,Uttar Pradesh_Rural,,,2.7902979462,73.958871508
91740012203,17401,17423,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,0.87999,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91740028403,17402,17421,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,0.774352,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91740037103,17403,17422,India,Uttar Pradesh,Rural,,,,3,2,2,0,2,,,,,,,,0.789218,Uttar Pradesh_Rural,,,2.6600932808,73.604125588
91740066607,17406,17421,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,1,1,1,1,1,,1,0.748956,Uttar Pradesh_Rural,,,-1.954004138,61.032899902
91740073002,17407,17421,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,,,0.764874,Uttar Pradesh_Rural,,,-5.193974406,52.205518565
91740081103,17408,17421,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,0,,0.811493,Uttar Pradesh_Rural,,,-1.335617183,62.717710878
91740090802,17409,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.778391,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740092803,17409,17422,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,0,,0.778391,Uttar Pradesh_Rural,,,-3.747862449,56.145487344
91740094104,17409,17422,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,0,,0.778391,Uttar Pradesh_Rural,,,-3.747862449,56.145487344
91740101402,17410,17421,India,Uttar Pradesh,Rural,,,,2,4,0,0,1,,,,,,,,0.835992,Uttar Pradesh_Rural,,,-0.807230951,64.157312596
91740112402,17411,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.745373,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740118702,17411,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,1,,,,,,0,,0.745373,Uttar Pradesh_Rural,,,-5.252901249,52.044970883
91740119804,17411,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.745373,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740128402,17412,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.787217,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740129204,17412,17422,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,,,0.787217,Uttar Pradesh_Rural,,,-5.193974406,52.205518565
91740135108,17413,17422,India,Uttar Pradesh,Rural,,,,2,1,1,0,0,,,,,,,,0.797079,Uttar Pradesh_Rural,,,-2.838071216,58.624236679
91740140707,17414,17421,India,Uttar Pradesh,Rural,,,,2,5,0,0,2,,,,,,0,,0.735523,Uttar Pradesh_Rural,,,0.8544309432,68.684552658
91740148301,17414,17421,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,,,0.735523,Uttar Pradesh_Rural,,,-5.193974406,52.205518565
91740149502,17414,17421,India,Uttar Pradesh,Rural,,,,0,2,0,0,0,,,,,,,,0.735523,Uttar Pradesh_Rural,,,-5.454531059,51.495625341
91740174602,17417,17422,India,Uttar Pradesh,Rural,3,3,3,0,1,0,0,0,1,1,1,1,1,0,1,0.727203,Uttar Pradesh_Rural,-0.224806218,69.609872508,-2.866822959,58.545901827
91740188702,17418,17423,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.830863,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740192404,17419,17423,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,0,,0.853739,Uttar Pradesh_Rural,,,-1.335617183,62.717710878
91740214204,17421,17423,India,Uttar Pradesh,Rural,,,,0,2,0,0,0,,,,,,0,,0.817751,Uttar Pradesh_Rural,,,-5.72900784,50.747806376
91740215104,17421,17423,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,0.817751,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91740245902,17424,17423,India,Uttar Pradesh,Rural,3,3,3,3,5,1,0,2,1,1,1,1,1,,1,0.836533,Uttar Pradesh_Rural,,,7.0770118368,85.638132449
91740251104,17425,17422,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,0.794604,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91740256302,17425,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,0.794604,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91740258302,17425,17422,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.794604,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740259007,17425,17422,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,0.794604,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91740261302,17426,1741,India,Uttar Pradesh,Urban,,,,0,1,0,0,0,,,,,,,,0.718658,Uttar Pradesh_Urban,,,-6.184547101,49.506678081
91740269302,17426,1741,India,Uttar Pradesh,Urban,,,,0,3,0,0,0,,,,,,0,,0.718658,Uttar Pradesh_Urban,,,-4.998991798,52.736753635
91740271107,17427,17423,India,Uttar Pradesh,Rural,,,,0,2,0,0,0,,,,,,,,0.815342,Uttar Pradesh_Rural,,,-5.454531059,51.495625341
91740276304,17427,17423,India,Uttar Pradesh,Rural,,,,2,5,1,0,1,,,,,,0,,0.815342,Uttar Pradesh_Rural,,,1.0136388039,69.118318521
91740281803,17428,17423,India,Uttar Pradesh,Rural,,,,1,2,0,0,0,,,,,,1,,0.827323,Uttar Pradesh_Rural,,,-0.82142275,64.118646678
91740289401,17428,17423,India,Uttar Pradesh,Rural,1,1,3,0,2,0,0,0,1,1,1,1,0,0,1,0.827323,Uttar Pradesh_Rural,-1.33897626,48.322027537,-10.94527372,36.53595742
91740290604,17429,17421,India,Uttar Pradesh,Rural,,,,2,2,0,0,0,,,,,,,,0.820507,Uttar Pradesh_Rural,,,-3.473385668,56.89330631
91740296307,17429,17421,India,Uttar Pradesh,Rural,,,,3,5,1,0,1,,,,,,,,0.820507,Uttar Pradesh_Rural,,,2.2786882803,72.56497797
91740312603,17431,17421,India,Uttar Pradesh,Rural,,,,1,2,0,0,2,,,,,,0,,0.900121,Uttar Pradesh_Rural,,,-2.326189879,60.018870394
91740325502,17432,17421,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,0.768681,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91740330105,17433,17421,India,Uttar Pradesh,Rural,,,,2,1,0,0,0,,,,,,,,0.807513,Uttar Pradesh_Rural,,,-4.20340171,54.90435905
91740345704,17434,17421,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,0,,0.870365,Uttar Pradesh_Rural,,,-1.335617183,62.717710878
91740370902,17437,17423,India,Uttar Pradesh,Rural,,,,2,3,0,0,2,,,,,,,,0.878757,Uttar Pradesh_Rural,,,-0.33112436,65.454477104
91740406903,17440,17423,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,0.782893,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91740459504,17445,17422,India,Uttar Pradesh,Rural,,,,2,1,0,0,2,,,,,,,,0.80385,Uttar Pradesh_Rural,,,-1.791156444,61.476582584
91750016404,17501,1751,India,Uttar Pradesh,Urban,,,,3,5,0,0,1,,,,,,,,5.43088,Uttar Pradesh_Urban,,,0.9133577866,68.84510034
91750020104,17502,17521,India,Uttar Pradesh,Rural,,,,2,4,0,0,1,,,,,,0,,2.945655,Uttar Pradesh_Rural,,,-1.081707732,63.409493631
91750023403,17502,17521,India,Uttar Pradesh,Rural,,,,2,3,0,0,1,,,,,,0,,2.945655,Uttar Pradesh_Rural,,,-1.811723774,61.420546371
91750030704,17503,17522,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,,,3.358981,Uttar Pradesh_Rural,,,-5.193974406,52.205518565
91750052202,17505,17522,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,0,,3.127646,Uttar Pradesh_Rural,,,-6.459023882,48.758859116
91750082907,17508,17521,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,2.625255,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91750085802,17508,17521,India,Uttar Pradesh,Rural,,,,0,1,0,0,2,,,,,,,,2.625255,Uttar Pradesh_Rural,,,-3.772301835,56.078901615
91750087701,17508,17521,India,Uttar Pradesh,Rural,,,,0,1,0,0,0,,,,,,,,2.625255,Uttar Pradesh_Rural,,,-6.184547101,49.506678081
91750096705,17509,17523,India,Uttar Pradesh,Rural,,,,1,2,0,0,0,,,,,,0,,2.396408,Uttar Pradesh_Rural,,,-4.738435144,53.44664686
91750100402,17510,17521,India,Uttar Pradesh,Rural,,,,1,1,0,0,0,,,,,,0,,2.489286,Uttar Pradesh_Rural,,,-5.468451187,51.4576996
91750107504,17510,17521,India,Uttar Pradesh,Rural,,,,2,4,2,1,1,,,,,,,,2.489286,Uttar Pradesh_Rural,,,3.8418410414,76.823827395
91750118701,17511,17523,India,Uttar Pradesh,Rural,,,,1,1,0,0,1,,,,,,1,,2.479617,Uttar Pradesh_Rural,,,-0.345316159,65.415811185
91750124306,17512,17522,India,Uttar Pradesh,Rural,,,,1,2,0,0,0,,,,,,,,3.483079,Uttar Pradesh_Rural,,,-4.463958364,54.194465825
91750124502,17512,17522,India,Uttar Pradesh,Rural,,,,3,2,2,0,1,,,,,,,,3.483079,Uttar Pradesh_Rural,,,1.4539706478,70.31801382
91750140707,17514,17521,India,Uttar Pradesh,Rural,,,,2,2,0,0,2,,,,,,0,,2.567483,Uttar Pradesh_Rural,,,-1.335617183,62.717710878
